model,idx,part_id,pred_file,gt_file,T_prec,T_sens,clDice,CC_pred,CC_gt,Holes_pred,Holes_gt,abs_dBeta0,abs_dBeta1,Betti_Error
PSPNet (R50),268,Part06/1666,0268.png,data/TP-Dataset/GroundTruth/Part06/1666.png,0.967683204370,0.985983355234,0.976747570313,5,1,0,0,4,0,4
PSPNet (R50),269,Part06/1669,0269.png,data/TP-Dataset/GroundTruth/Part06/1669.png,0.981915606162,0.999036918138,0.990402272662,1,1,0,0,0,0,0
PSPNet (R50),270,Part06/1661,0270.png,data/TP-Dataset/GroundTruth/Part06/1661.png,0.951174573929,0.939069575957,0.945083315141,1,1,0,0,0,0,0
PSPNet (R50),271,Part06/1626,0271.png,data/TP-Dataset/GroundTruth/Part06/1626.png,0.584179970972,0.854625550661,0.693985562149,7,1,0,0,6,0,6
PSPNet (R50),272,Part06/1670,0272.png,data/TP-Dataset/GroundTruth/Part06/1670.png,0.935416343619,0.836815561960,0.883373051560,41,1,29,0,40,29,69
PSPNet (R50),273,Part06/1622,0273.png,data/TP-Dataset/GroundTruth/Part06/1622.png,0.540591271703,0.911908646003,0.678788134320,8,1,3,0,7,3,10
PSPNet (R50),274,Part06/1627,0274.png,data/TP-Dataset/GroundTruth/Part06/1627.png,0.920473773266,0.999443826474,0.958334701704,4,1,0,0,3,0,3
PSPNet (R50),275,Part06/1663,0275.png,data/TP-Dataset/GroundTruth/Part06/1663.png,0.941239892183,0.989119683482,0.964585993172,1,2,0,0,1,0,1
PSPNet (R50),276,Part06/1624,0276.png,data/TP-Dataset/GroundTruth/Part06/1624.png,0.734399174832,0.918867924528,0.816342193967,12,1,0,0,11,0,11
PSPNet (R50),277,Part02/0038,0277.png,data/TP-Dataset/GroundTruth/Part02/0038.png,0.694567447889,0.827344906473,0.755164170348,51,5,53,0,46,53,99
PSPNet (R50),278,Part05/0731,0278.png,data/TP-Dataset/GroundTruth/Part05/0731.png,0.991234477721,0.814745972739,0.894366601318,4,1,0,0,3,0,3
PSPNet (R50),279,Part07/0823,0279.png,data/TP-Dataset/GroundTruth/Part07/0823.png,1.000000000000,0.836134453782,0.910755148741,2,1,0,0,1,0,1
PSPNet (R50),280,Part08/1017,0280.png,data/TP-Dataset/GroundTruth/Part08/1017.png,0.991031390135,0.277844311377,0.434010098573,2,1,0,0,1,0,1
