model,idx,part_id,pred_file,gt_file,T_prec,T_sens,clDice,CC_pred,CC_gt,Holes_pred,Holes_gt,abs_dBeta0,abs_dBeta1,Betti_Error
SegFormer-B2 + Skeleton,104,Part07/0886,0104.png,data/TP-Dataset/GroundTruth/Part07/0886.png,0.714609286523,0.960926193922,0.819662477881,8,1,0,0,7,0,7
SegFormer-B2 + Skeleton,105,Part02/0206,0105.png,data/TP-Dataset/GroundTruth/Part02/0206.png,0.613274336283,0.986182392420,0.756257223233,44,1,34,0,43,34,77
SegFormer-B2 + Skeleton,106,Part07/0762,0106.png,data/TP-Dataset/GroundTruth/Part07/0762.png,0.751459549625,0.998979244641,0.857719213858,13,1,0,0,12,0,12
SegFormer-B2 + Skeleton,107,Part02/0140,0107.png,data/TP-Dataset/GroundTruth/Part02/0140.png,0.889256198347,0.955837563452,0.921345565749,5,1,0,0,4,0,4
SegFormer-B2 + Skeleton,108,Part02/0216,0108.png,data/TP-Dataset/GroundTruth/Part02/0216.png,0.520251671254,0.999360886238,0.684278592840,83,1,38,0,82,38,120
SegFormer-B2 + Skeleton,109,Part08/1028,0109.png,data/TP-Dataset/GroundTruth/Part08/1028.png,0.891705069124,0.932754880694,0.911768170573,3,1,0,0,2,0,2
SegFormer-B2 + Skeleton,110,Part03/0615,0110.png,data/TP-Dataset/GroundTruth/Part03/0615.png,0.883644016837,0.997151287008,0.936972531614,31,1,12,0,30,12,42
SegFormer-B2 + Skeleton,111,Part07/0889,0111.png,data/TP-Dataset/GroundTruth/Part07/0889.png,0.963963963964,0.991596638655,0.977585072200,3,1,0,0,2,0,2
SegFormer-B2 + Skeleton,112,Part05/0743,0112.png,data/TP-Dataset/GroundTruth/Part05/0743.png,0.968888888889,0.986363636364,0.977548173787,2,1,0,0,1,0,1
SegFormer-B2 + Skeleton,113,Part02/0518,0113.png,data/TP-Dataset/GroundTruth/Part02/0518.png,0.868235294118,0.889301175015,0.878641986450,8,2,1,0,6,1,7
SegFormer-B2 + Skeleton,114,Part03/0687,0114.png,data/TP-Dataset/GroundTruth/Part03/0687.png,0.919205520956,0.697751873439,0.793313882660,14,1,1,0,13,1,14
SegFormer-B2 + Skeleton,115,Part02/0399,0115.png,data/TP-Dataset/GroundTruth/Part02/0399.png,0.177459190916,1.000000000000,0.301427331469,229,1,315,0,228,315,543
SegFormer-B2 + Skeleton,116,Part07/0853,0116.png,data/TP-Dataset/GroundTruth/Part07/0853.png,0.851851851852,0.779904306220,0.814291920069,1,1,0,0,0,0,0
SegFormer-B2 + Skeleton,117,Part04/0708,0117.png,data/TP-Dataset/GroundTruth/Part04/0708.png,0.971673254282,0.982800982801,0.977205440881,3,1,0,0,2,0,2
SegFormer-B2 + Skeleton,118,Part01/0007,0118.png,data/TP-Dataset/GroundTruth/Part01/0007.png,0.917493796526,0.744701823558,0.822116597012,5,4,2,0,1,2,3
SegFormer-B2 + Skeleton,119,Part02/0513,0119.png,data/TP-Dataset/GroundTruth/Part02/0513.png,0.830557566980,0.939082278481,0.881492236298,3,1,0,0,2,0,2
SegFormer-B2 + Skeleton,120,Part02/0445,0120.png,data/TP-Dataset/GroundTruth/Part02/0445.png,0.256853196116,0.958041958042,0.405098560306,328,1,362,0,327,362,689
SegFormer-B2 + Skeleton,121,Part02/0502,0121.png,data/TP-Dataset/GroundTruth/Part02/0502.png,0.711772665765,0.974143114853,0.822542204855,13,1,0,0,12,0,12
SegFormer-B2 + Skeleton,122,Part03/0608,0122.png,data/TP-Dataset/GroundTruth/Part03/0608.png,0.895319375917,0.999338011386,0.944473328719,9,2,3,0,7,3,10
SegFormer-B2 + Skeleton,123,Part02/0061,0123.png,data/TP-Dataset/GroundTruth/Part02/0061.png,0.521378708551,0.685196021065,0.592166581643,37,1,30,0,36,30,66
SegFormer-B2 + Skeleton,124,Part02/0159,0124.png,data/TP-Dataset/GroundTruth/Part02/0159.png,0.535502958580,0.976338028169,0.691649329845,7,2,6,0,5,6,11
SegFormer-B2 + Skeleton,125,Part02/0055,0125.png,data/TP-Dataset/GroundTruth/Part02/0055.png,0.447941315665,0.987476082797,0.616310400291,52,1,27,0,51,27,78
SegFormer-B2 + Skeleton,126,Part02/0223,0126.png,data/TP-Dataset/GroundTruth/Part02/0223.png,0.542711048727,0.806358381503,0.648772543605,55,1,34,0,54,34,88
SegFormer-B2 + Skeleton,127,Part08/1283,0127.png,data/TP-Dataset/GroundTruth/Part08/1283.png,0.826771653543,0.969639468691,0.892524452724,3,1,0,0,2,0,2
SegFormer-B2 + Skeleton,128,Part08/0921,0128.png,data/TP-Dataset/GroundTruth/Part08/0921.png,0.986035686579,0.987261146497,0.986648036019,1,1,0,0,0,0,0
SegFormer-B2 + Skeleton,129,Part08/1185,0129.png,data/TP-Dataset/GroundTruth/Part08/1185.png,0.920029895366,0.564500749217,0.699692616156,38,1,47,0,37,47,84
SegFormer-B2 + Skeleton,130,Part08/1210,0130.png,data/TP-Dataset/GroundTruth/Part08/1210.png,0.423379174853,0.971615720524,0.589768268533,8,1,0,0,7,0,7
SegFormer-B2 + Skeleton,131,Part08/0988,0131.png,data/TP-Dataset/GroundTruth/Part08/0988.png,0.572137404580,0.969293163384,0.719550898109,44,1,0,0,43,0,43
