model,idx,part_id,pred_file,gt_file,T_prec,T_sens,clDice,CC_pred,CC_gt,Holes_pred,Holes_gt,abs_dBeta0,abs_dBeta1,Betti_Error
SegFormer-B2 + Skeleton + clDice-v2,240,Part08/0957,0240.png,data/TP-Dataset/GroundTruth/Part08/0957.png,0.942477876106,0.583410138249,0.720696594799,2,1,25,0,1,25,26
SegFormer-B2 + Skeleton + clDice-v2,241,Part02/0224,0241.png,data/TP-Dataset/GroundTruth/Part02/0224.png,0.940123043187,0.877700232635,0.907839859557,60,1,312,0,59,312,371
SegFormer-B2 + Skeleton + clDice-v2,242,Part02/0366,0242.png,data/TP-Dataset/GroundTruth/Part02/0366.png,0.864267446109,0.998250000000,0.926439620612,14,2,47,0,12,47,59
SegFormer-B2 + Skeleton + clDice-v2,243,Part07/0839,0243.png,data/TP-Dataset/GroundTruth/Part07/0839.png,0.993523316062,1.000000000000,0.996751137102,1,1,2,0,0,2,2
SegFormer-B2 + Skeleton + clDice-v2,244,Part08/1020,0244.png,data/TP-Dataset/GroundTruth/Part08/1020.png,0.963535911602,0.997701149425,0.980320947039,2,1,0,0,1,0,1
SegFormer-B2 + Skeleton + clDice-v2,245,Part07/0860,0245.png,data/TP-Dataset/GroundTruth/Part07/0860.png,0.593103448276,0.953703703704,0.731371011022,1,2,0,0,1,0,1
SegFormer-B2 + Skeleton + clDice-v2,246,Part02/0123,0246.png,data/TP-Dataset/GroundTruth/Part02/0123.png,0.995195195195,1.000000000000,0.997591812161,1,1,0,0,0,0,0
SegFormer-B2 + Skeleton + clDice-v2,247,Part02/0504,0247.png,data/TP-Dataset/GroundTruth/Part02/0504.png,0.978116079924,0.893094629156,0.933673811754,2,3,21,0,1,21,22
SegFormer-B2 + Skeleton + clDice-v2,248,Part08/1116,0248.png,data/TP-Dataset/GroundTruth/Part08/1116.png,0.970858895706,1.000000000000,0.985214007782,2,1,12,0,1,12,13
SegFormer-B2 + Skeleton + clDice-v2,249,Part04/0721,0249.png,data/TP-Dataset/GroundTruth/Part04/0721.png,0.846354591421,0.943623070674,0.892346016766,11,4,51,0,7,51,58
SegFormer-B2 + Skeleton + clDice-v2,250,Part02/0519,0250.png,data/TP-Dataset/GroundTruth/Part02/0519.png,0.518874729502,1.000000000000,0.683235713155,27,1,43,0,26,43,69
SegFormer-B2 + Skeleton + clDice-v2,251,Part02/0328,0251.png,data/TP-Dataset/GroundTruth/Part02/0328.png,0.951369972761,0.954106910039,0.952736475796,42,1,507,0,41,507,548
